,movieId,genreId
40583,97220,9
40584,97225,8
40585,97225,13
40586,97225,12
40587,97227,7
40588,97230,7
40589,97232,12
40590,97234,7
40591,97236,7
40592,97238,7
40593,97240,7
40594,97242,1
40595,97242,17
40596,97244,12
40597,97246,11
40598,97250,9
40599,97250,11
40600,97252,12
40601,97252,9
40602,97254,9
40603,97256,12
40604,97256,15
40605,97280,2
40606,97280,9
40607,97280,16
40608,97283,12
40609,97283,10
40610,97285,2
40611,97285,20
40612,97285,11
40613,97296,10
40614,97296,11
40615,97300,8
40616,97300,14
40617,97302,8
40618,97302,16
40619,97304,9
40620,97304,18
40621,97306,12
40622,97306,20
40623,97308,9
40624,97311,12
40625,97319,12
40626,97319,15
40627,97324,9
40628,97324,11
40629,97324,17
40630,97326,20
40631,97326,9
40632,97328,12
40633,97328,9
40634,97330,2
40635,97330,1
40636,97330,16
40637,97332,12
40638,97332,9
40639,97332,15
40640,97334,20
40641,97334,9
40642,97334,18
40643,97336,7
40644,97382,7
40645,97384,2
40646,97384,10
40647,97384,17
40648,97386,9
40649,97388,9
40650,97388,15
40651,97390,13
40652,97390,12
40653,97393,7
40654,97395,7
40655,97397,7
40656,97401,12
40657,97401,17
40658,97423,9
40659,97423,18
40660,97455,7
40661,97457,12
40662,97457,9
40663,97460,12
40664,97460,10
40665,97462,8
40666,97462,12
40667,97464,9
40668,97466,7
40669,97468,12
40670,97468,17
40671,97470,2
40672,97470,9
40673,97470,18
40674,97494,2
40675,97494,20
40676,97494,9
40677,97494,11
40678,97494,18
40679,97526,20
40680,97526,9
40681,97526,5
40682,97533,9
40683,97536,12
40684,97538,9
40685,97540,9
40686,97540,16
40687,97540,15
40688,97542,7
40689,97544,7
40690,97546,12
40691,97548,7
40692,97550,9
40693,97552,7
40694,97593,9
40695,97593,10
40696,97593,18
40697,97595,7
40698,97597,12
40699,97597,9
40700,97600,9
40701,97615,12
40702,97615,9
40703,97639,7
40704,97643,10
40705,97643,18
40706,97646,9
40707,97646,4
40708,97648,20
40709,97648,9
40710,97650,10
40711,97660,9
40712,97662,12
40713,97662,9
40714,97665,1
40715,97665,12
40716,97667,9
40717,97667,11
40718,97670,9
40719,97673,7
40720,97680,7
40721,97685,12
40722,97685,14
40723,97688,9
40724,97690,9
40725,97690,4
40726,97692,7
40727,97694,10
40728,97697,20
40729,97697,9
40730,97697,18
40731,97699,9
40732,97699,15
40733,97701,10
40734,97701,3
40735,97703,9
40736,97705,12
40737,97707,12
40738,97707,9
40739,97709,2
40740,97709,16
40741,97709,17
40742,97709,3
40743,97711,9
40744,97713,10
40745,97713,17
40746,97715,1
40747,97715,12
40748,97722,10
40749,97722,18
40750,97724,2
40751,97724,12
40752,97724,9
40753,97724,16
40754,97724,11
40755,97724,17
40756,97724,4
40757,97726,12
40758,97726,20
40759,97726,11
40760,97730,13
40761,97730,12
40762,97730,9
40763,97732,1
40764,97732,13
40765,97740,12
40766,97742,2
40767,97742,20
40768,97742,11
40769,97742,18
40770,97744,7
40771,97752,9
40772,97752,17
40773,97752,3
40774,97755,7
40775,97757,2
40776,97757,1
40777,97757,12
40778,97757,7
40779,97757,16
40780,97759,7
40781,97761,20
40782,97761,15
40783,97761,18
40784,97763,7
40785,97765,7
40786,97768,9
40787,97768,4
40788,97773,9
40789,97775,7
40790,97779,7
40791,97781,9
40792,97785,10
40793,97785,11
40794,97785,18
40795,97787,7
40796,97789,8
40797,97789,12
40798,97789,15
40799,97792,10
40800,97794,10
40801,97797,9
40802,97797,15
40803,97799,9
40804,97801,12
40805,97806,9
40806,97808,9
40807,97815,7
40808,97817,7
40809,97819,20
40810,97819,9
40811,97819,5
40812,97819,18
40813,97821,12
40814,97821,9
40815,97823,12
40816,97823,9
40817,97823,14
40818,97826,9
40819,97826,4
40820,97828,9
40821,97832,9
40822,97834,1
40823,97834,7
40824,97836,2
40825,97836,12
40826,97845,7
40827,97847,10
40828,97849,7
40829,97853,2
40830,97853,20
40831,97853,18
40832,97855,2
40833,97858,12
40834,97858,9
40835,97860,20
40836,97860,9
40837,97860,18
40838,97866,7
40839,97868,7
40840,97870,9
40841,97872,12
40842,97874,7
40843,97876,7
40844,97878,9
40845,97878,15
40846,97878,4
40847,97880,9
40848,97882,10
40849,97884,9
40850,97884,4
40851,97886,12
40852,97886,9
40853,97886,15
40854,97888,7
40855,97895,9
40856,97897,2
40857,97897,20
40858,97897,18
40859,97899,2
40860,97904,12
40861,97904,9
40862,97906,12
40863,97908,9
40864,97910,7
40865,97913,8
40866,97913,12
40867,97915,12
40868,97917,2
40869,97917,18
40870,97919,2
40871,97919,9
40872,97919,18
40873,97921,12
40874,97921,9
40875,97923,9
40876,97933,7
40877,97936,9
40878,97938,1
40879,97938,9
40880,97938,3
40881,97940,2
40882,97940,12
40883,97940,20
40884,97940,9
40885,97940,11
40886,97946,9
40887,97946,17
40888,97946,18
40889,97948,7
40890,97950,2
40891,97950,1
40892,97950,20
40893,97952,12
40894,97955,7
40895,97957,20
40896,97957,9
40897,97957,10
40898,97957,18
40899,97959,9
40900,97966,2
40901,97966,10
40902,97966,18
40903,97968,2
40904,97968,10
40905,97968,17
40906,97968,6
40907,97971,12
40908,97971,10
40909,97973,20
40910,97973,18
40911,97984,9
40912,97984,18
40913,97986,9
40914,97988,10
40915,97988,17
40916,97988,18
40917,97994,9
40918,97998,18
40919,98000,12
40920,98000,15
40921,98002,9
40922,98004,9
40923,98004,18
40924,98007,9
40925,98013,12
40926,98015,9
40927,98015,10
40928,98015,15
40929,98017,9
40930,98019,2
40931,98019,8
40932,98019,17
40933,98022,2
40934,98022,20
40935,98022,18
40936,98027,9
40937,98027,15
40938,98030,2
40939,98030,9
40940,98030,17
40941,98032,1
40942,98034,10
40943,98034,18
40944,98036,9
40945,98041,12
40946,98041,7
40947,98041,14
40948,98043,9
40949,98043,4
40950,98045,12
40951,98045,9
40952,98052,9
40953,98052,15
40954,98054,2
40955,98054,20
40956,98054,18
40957,98056,9
40958,98056,15
40959,98059,7
40960,98061,13
40961,98061,20
40962,98061,9
40963,98063,9
40964,98065,7
40965,98067,12
40966,98067,9
40967,98067,15
40968,98069,2
40969,98069,9
40970,98072,2
40971,98072,20
40972,98072,9
40973,98076,20
40974,98076,9
40975,98076,18
40976,98078,10
40977,98078,18
40978,98080,10
40979,98080,18
40980,98083,12
40981,98083,7
40982,98085,12
40983,98085,15
40984,98087,12
40985,98087,10
40986,98107,9
40987,98109,9
40988,98109,10
40989,98109,18
40990,98111,9
40991,98111,11
40992,98111,15
40993,98114,10
40994,98116,2
40995,98116,1
40996,98116,16
40997,98120,16
40998,98120,10
40999,98122,7
41000,98124,2
41001,98124,8
41002,98124,17
41003,98126,9
41004,98131,12
41005,98131,9
41006,98131,15
41007,98140,12
41008,98140,9
41009,98140,15
41010,98142,9
41011,98144,7
41012,98144,4
41013,98151,12
41014,98154,9
41015,98154,4
41016,98160,12
41017,98162,9
41018,98167,10
41019,98167,18
41020,98169,18
41021,98171,9
41022,98171,15
41023,98173,9
41024,98173,4
41025,98175,12
41026,98175,10
41027,98175,15
41028,98183,20
41029,98183,9
41030,98183,18
41031,98187,12
41032,98187,9
41033,98189,18
41034,98191,12
41035,98191,20
41036,98191,9
41037,98191,15
41038,98193,20
41039,98193,7
41040,98193,9
41041,98193,4
41042,98198,12
41043,98198,9
41044,98200,9
41045,98200,15
41046,98203,1
41047,98203,9
41048,98203,16
41049,98203,15
41050,98203,3
41051,98211,7
41052,98213,9
41053,98217,12
41054,98219,2
41055,98219,1
41056,98219,20
41057,98221,12
41058,98224,12
41059,98224,9
41060,98228,9
41061,98230,12
41062,98230,9
41063,98230,15
41064,98237,12
41065,98237,9
41066,98239,2
41067,98239,4
41068,98241,13
41069,98241,9
41070,98241,16
41071,98243,1
41072,98243,8
41073,98243,13
41074,98243,16
41075,98243,3
41076,98246,7
41077,98248,12
41078,98251,9
41079,98253,2
41080,98253,1
41081,98253,9
41082,98253,4
41083,98261,9
41084,98261,11
41085,98261,18
41086,98271,9
41087,98273,1
41088,98273,7
41089,98275,12
41090,98275,20
41091,98275,18
41092,98277,12
41093,98279,12
41094,98284,1
41095,98284,15
41096,98284,4
41097,98286,20
41098,98286,11
41099,98286,18
41100,98288,2
41101,98288,9
41102,98288,15
41103,98288,4
41104,98290,10
41105,98290,17
41106,98294,9
41107,98296,20
41108,98296,9
41109,98296,18
41110,98298,9
41111,98304,9
41112,98306,12
41113,98306,14
41114,98306,15
41115,98311,12
41116,98311,20
41117,98313,12
41118,98313,14
41119,98323,12
41120,98323,14
41121,98325,9
41122,98328,9
41123,98335,7
41124,98337,7
41125,98339,7
41126,98341,9
41127,98341,18
41128,98344,12
41129,98344,14
41130,98344,15
41131,98346,12
41132,98346,14
41133,98348,12
41134,98348,20
41135,98348,15
41136,98353,7
41137,98358,2
41138,98358,1
41139,98358,8
41140,98358,17
41141,98361,9
41142,98361,16
41143,98361,18
41144,98363,12
41145,98367,12
41146,98367,9
41147,98369,2
41148,98369,17
41149,98369,18
41150,98373,14
41151,98376,12
41152,98376,9
41153,98376,15
41154,98378,12
41155,98378,15
41156,98381,10
41157,98383,7
41158,98385,2
41159,98385,12
41160,98385,16
41161,98387,7
41162,98389,17
41163,98391,12
41164,98391,10
41165,98391,18
41166,98394,20
41167,98394,9
41168,98394,11
41169,98394,18
41170,98398,9
41171,98398,15
41172,98400,16
41173,98400,14
41174,98402,20
41175,98402,18
41176,98404,9
41177,98406,7
41178,98409,7
41179,98411,7
41180,98413,7
41181,98415,9
41182,98415,15
41183,98437,12
41184,98437,9
41185,98437,15
41186,98439,12
41187,98439,15
41188,98441,13
41189,98441,12
41190,98441,9
41191,98441,14
41192,98443,7
41193,98445,7
41194,98447,12
41195,98449,9
41196,98452,12
41197,98456,12
41198,98456,9
41199,98458,13
41200,98458,12
41201,98458,9
41202,98460,9
41203,98464,2
41204,98464,9
41205,98467,2
41206,98467,18
41207,98469,2
41208,98471,2
41209,98471,12
41210,98471,9
41211,98473,9
41212,98473,11
41213,98473,18
41214,98475,12
41215,98475,20
41216,98477,12
41217,98477,9
41218,98481,12
41219,98483,9
41220,98483,4
41221,98485,9
41222,98485,18
41223,98491,8
41224,98491,12
41225,98491,15
41226,98493,2
41227,98493,9
41228,98497,2
41229,98499,2
41230,98499,12
41231,98501,2
41232,98501,9
41233,98503,2
41234,98503,12
41235,98507,12
41236,98507,9
41237,98509,12
41238,98511,1
41239,98511,8
41240,98511,13
41241,98513,7
41242,98518,20
41243,98518,9
41244,98518,15
41245,98520,7
41246,98523,10
41247,98523,17
41248,98526,9
41249,98528,7
41250,98528,14
41251,98532,2
41252,98532,20
41253,98532,9
41254,98552,13
41255,98552,12
41256,98552,14
41257,98554,13
41258,98554,12
41259,98556,12
41260,98556,15
41261,98558,2
41262,98558,1
41263,98558,12
41264,98558,20
41265,98558,18
41266,98558,4
41267,98560,2
41268,98563,2
41269,98566,10
41270,98566,18
41271,98570,9
41272,98570,15
41273,98572,7
41274,98581,9
41275,98583,7
41276,98583,14
41277,98585,9
41278,98587,9
41279,98589,2
41280,98589,17
41281,98591,2
41282,98591,12
41283,98591,4
41284,98593,7
41285,98595,12
41286,98595,9
41287,98601,18
41288,98604,8
41289,98604,9
41290,98604,15
41291,98607,2
41292,98607,8
41293,98607,17
41294,98609,12
41295,98609,15
41296,98611,12
41297,98611,14
41298,98613,12
41299,98613,9
41300,98613,15
41301,98615,2
41302,98615,8
41303,98617,7
41304,98619,7
41305,98621,1
41306,98621,8
41307,98621,17
41308,98623,2
41309,98623,12
41310,98623,20
41311,98626,12
41312,98629,9
41313,98631,9
41314,98631,15
41315,98633,2
41316,98633,12
41317,98636,2
41318,98636,12
41319,98643,12
41320,98693,12
41321,98693,9
41322,98693,15
41323,98695,8
41324,98695,17
41325,98697,1
41326,98697,12
41327,98699,13
41328,98699,15
41329,98751,12
41330,98755,2
41331,98755,1
41332,98755,9
41333,98755,4
41334,98757,2
41335,98757,12
41336,98759,2
41337,98761,2
41338,98761,12
41339,98766,12
41340,98766,7
41341,98766,14
41342,98768,9
41343,98768,10
41344,98768,18
41345,98783,2
41346,98786,1
41347,98786,16
41348,98788,9
41349,98788,15
41350,98788,6
41351,98795,7
41352,98797,9
41353,98799,8
41354,98799,12
41355,98803,9
41356,98803,14
41357,98805,9
41358,98807,12
41359,98809,1
41360,98809,16
41361,98809,3
41362,98815,7
41363,98817,7
41364,98819,7
41365,98821,2
41366,98821,4
41367,98823,2
41368,98825,2
41369,98829,2
41370,98829,16
41371,98834,9
41372,98836,12
41373,98836,9
41374,98838,12
41375,98840,7
41376,98842,12
41377,98845,9
41378,98847,2
41379,98850,2
41380,98852,2
41381,98852,1
41382,98852,6
41383,98854,2
41384,98854,12
41385,98856,2
41386,98856,20
41387,98859,12
41388,98861,12
41389,98908,12
41390,98908,15
41391,98911,9
41392,98913,9
41393,98922,2
41394,98922,9
41395,98924,9
41396,98927,7
41397,98929,7
41398,98931,7
41399,98933,9
41400,98933,15
41401,98936,7
41402,98938,9
41403,98941,12
41404,98943,9
41405,98949,2
41406,98949,18
41407,98956,12
41408,98956,9
41409,98956,15
41410,98958,7
41411,98961,2
41412,98961,9
41413,98961,18
41414,98963,9
41415,98963,18
41416,98965,8
41417,98965,12
41418,98965,9
41419,98965,11
41420,98973,7
41421,98975,10
41422,98975,17
41423,98975,18
41424,98981,7
41425,98983,2
41426,98983,1
41427,98983,20
41428,98983,11
41429,98983,15
41430,98985,12
41431,98989,2
41432,98989,17
41433,98989,18
41434,98991,12
41435,98994,9
41436,98996,7
41437,98999,12
41438,98999,9
41439,99005,2
41440,99005,20
41441,99005,9
41442,99007,12
41443,99007,10
41444,99007,15
41445,99012,12
41446,99012,10
41447,99014,1
41448,99014,16
41449,99020,7
41450,99022,9
41451,99024,10
41452,99024,18
41453,99026,20
41454,99026,9
41455,99028,12
41456,99028,15
41457,99030,12
41458,99030,9
41459,99041,9
41460,99043,9
41461,99045,9
41462,99045,3
41463,99047,10
41464,99047,18
41465,99050,12
41466,99050,15
41467,99054,9
41468,99056,9
41469,99056,10
41470,99056,15
41471,99058,9
41472,99061,9
41473,99061,11
41474,99061,18
41475,99064,9
41476,99064,10
41477,99064,11
41478,99068,18
41479,99085,12
41480,99085,9
41481,99085,15
41482,99087,12
41483,99087,15
41484,99089,1
41485,99089,14
41486,99089,15
41487,99091,2
41488,99101,12
41489,99101,10
41490,99103,7
41491,99103,14
41492,99106,12
41493,99108,9
41494,99108,15
41495,99110,12
41496,99110,15
41497,99112,2
41498,99112,20
41499,99112,18
41500,99114,2
41501,99114,9
41502,99114,6
41503,99117,9
41504,99119,10
41505,99122,12
41506,99122,10
41507,99124,10
41508,99126,9
41509,99128,2
41510,99130,12
41511,99130,10
41512,99143,16
41513,99143,3
41514,99145,9
41515,99145,18
41516,99147,9
41517,99147,16
41518,99147,4
41519,99149,9
41520,99149,14
41521,99149,15
41522,99149,3
41523,99169,18
41524,99169,4
41525,99171,9
41526,99173,12
41527,99178,12
41528,99178,9
41529,99180,7
41530,99182,1
41531,99182,9
41532,99182,10
41533,99191,10
41534,99210,2
41535,99210,1
41536,99210,6
41537,99214,12
41538,99214,7
41539,99217,9
41540,99220,12
41541,99220,9
41542,99222,10
41543,99238,9
41544,99238,10
41545,99238,11
41546,99240,9
41547,99243,12
41548,99246,8
41549,99246,12
41550,99249,9
41551,99251,12
41552,99251,20
41553,99253,12
41554,99253,9
41555,99258,12
41556,99258,17
41557,99260,18
41558,99270,12
41559,99270,14
41560,99273,1
41561,99273,14
41562,99276,9
41563,99279,9
41564,99287,12
41565,99289,9
41566,99294,9
41567,99296,10
41568,99296,18
41569,99305,7
41570,99308,9
41571,99314,9
41572,99317,13
41573,99317,12
41574,99317,9
41575,99320,2
41576,99320,1
41577,99320,18
41578,99325,9
41579,99327,10
41580,99329,10
41581,99329,17
41582,99331,10
41583,99331,17
41584,99335,9
41585,99337,18
41586,99343,9
41587,99345,7
41588,99347,17
41589,99349,12
41590,99351,1
41591,99351,17
41592,99355,7
41593,99364,12
41594,99364,9
41595,99367,12
41596,99367,15
41597,99371,12
41598,99371,14
41599,99371,15
41600,99373,9
41601,99373,15
41602,99380,2
41603,99380,17
41604,99380,18
41605,99380,6
41606,99384,12
41607,99387,9
41608,99387,17
41609,99389,12
41610,99395,17
41611,99397,9
41612,99397,11
41613,99397,17
41614,99400,12
41615,99402,8
41616,99402,20
41617,99402,4
41618,99413,12
41619,99413,10
41620,99415,12
41621,99417,7
41622,99420,7
41623,99434,20
41624,99434,9
41625,99437,12
41626,99437,16
41627,99437,10
41628,99439,7
41629,99441,7
41630,99441,3
41631,99444,5
41632,99446,7
41633,99448,7
41634,99450,7
41635,99452,7
41636,99468,7
41637,99470,2
41638,99470,10
41639,99470,18
41640,99474,9
41641,99478,2
41642,99478,12
41643,99487,18
41644,99489,7
41645,99491,7
41646,99491,11
41647,99493,14
41648,99495,9
41649,99497,9
41650,99499,2
41651,99499,1
41652,99499,9
41653,99502,12
41654,99502,9
41655,99513,7
41656,99515,9
41657,99515,4
41658,99517,9
41659,99519,12
41660,99521,12
41661,99523,12
41662,99525,2
41663,99525,1
41664,99530,2
41665,99530,9
41666,99532,9
41667,99532,15
41668,99537,9
41669,99537,17
41670,99539,9
41671,99539,10
41672,99549,7
41673,99560,9
41674,99562,9
41675,99562,15
41676,99564,9
41677,99564,15
41678,99566,12
41679,99568,7
41680,99568,9
41681,99568,4
41682,99570,7
41683,99572,9
41684,99574,9
41685,99591,9
41686,99591,15
41687,99594,20
41688,99594,18
41689,99596,9
41690,99596,17
41691,99598,12
41692,99600,9
41693,99600,16
41694,99600,10
41695,99600,11
41696,99600,18
41697,99602,9
41698,99602,15
41699,99604,10
41700,99604,18
41701,99607,12
41702,99609,9
41703,99609,17
41704,99611,12
41705,99613,9
41706,99615,9
41707,99631,7
41708,99633,2
41709,99633,20
41710,99636,12
41711,99636,9
41712,99638,12
41713,99640,12
41714,99642,1
41715,99642,8
41716,99642,12
41717,99644,9
41718,99644,14
41719,99659,9
41720,99659,6
41721,99663,20
41722,99663,9
41723,99663,18
41724,99665,9
41725,99665,16
41726,99665,15
41727,99667,12
41728,99667,15
41729,99669,10
41730,99671,12
41731,99673,9
41732,99675,9
41733,99677,7
41734,99679,20
41735,99679,18
41736,99687,9
41737,99687,18
41738,99689,7
41739,99691,12
41740,99691,9
41741,99693,12
41742,99693,9
41743,99695,20
41744,99695,9
41745,99699,12
41746,99699,9
41747,99706,7
41748,99708,9
41749,99717,9
41750,99719,9
41751,99719,18
41752,99721,10
41753,99721,11
41754,99721,18
41755,99724,20
41756,99724,9
41757,99726,12
41758,99726,9
41759,99728,2
41760,99728,20
41761,99728,9
41762,99731,2
41763,99731,12
41764,99731,9
41765,99731,14
41766,99731,15
41767,99733,10
41768,99733,18
41769,99735,12
41770,99735,9
41771,99737,2
41772,99737,1
41773,99737,9
41774,99739,2
41775,99739,1
41776,99739,16
41777,99739,17
41778,99741,18
41779,99744,12
41780,99744,9
41781,99746,9
41782,99746,18
41783,99748,7
41784,99750,20
41785,99750,9
41786,99750,18
41787,99754,9
41788,99756,12
41789,99756,10
41790,99758,2
41791,99760,7
41792,99764,8
41793,99764,12
41794,99764,9
41795,99764,16
41796,99764,17
41797,99766,2
41798,99766,1
41799,99766,8
41800,99768,12
41801,99768,15
41802,99787,12
41803,99787,10
41804,99790,2
41805,99790,20
41806,99792,20
41807,99792,9
41808,99792,18
41809,99795,7
41810,99798,9
41811,99800,12
41812,99800,20
41813,99807,7
41814,99807,9
41815,99809,7
41816,99811,7
41817,99813,2
41818,99813,8
41819,99815,20
41820,99815,9
41821,99815,18
41822,99817,9
41823,99820,8
41824,99822,8
41825,99826,20
41826,99826,7
41827,99828,9
41828,99832,8
41829,99839,12
41830,99839,7
41831,99839,14
41832,99841,20
41833,99841,9
41834,99843,7
41835,99846,7
41836,99848,7
41837,99850,1
41838,99850,9
41839,99850,15
41840,99850,6
41841,99853,12
41842,99853,15
41843,99853,17
41844,99855,12
41845,99855,15
41846,99857,20
41847,99857,9
41848,99857,11
41849,99859,20
41850,99859,9
41851,99859,11
41852,99861,20
41853,99861,9
41854,99866,9
41855,99866,18
41856,99871,20
41857,99871,11
41858,99873,20
41859,99873,9
41860,99875,20
41861,99875,9
41862,99889,7
41863,99891,12
41864,99891,9
41865,99893,9
41866,99893,18
41867,99895,2
41868,99895,1
41869,99895,9
41870,99899,2
41871,99899,9
41872,99901,2
41873,99901,12
41874,99901,17
41875,99904,2
41876,99904,12
41877,99906,9
41878,99906,15
41879,99908,2
41880,99908,9
41881,99908,18
41882,99910,2
41883,99910,20
41884,99910,18
41885,99912,10
41886,99915,18
41887,99917,15
41888,99917,17
41889,99917,18
41890,99919,12
41891,99919,15
41892,99922,9
41893,99925,7
41894,99933,9
41895,99937,2
41896,99937,10
41897,99939,7
41898,99941,20
41899,99941,9
41900,99941,18
41901,99946,9
41902,99946,10
41903,99957,20
41904,99957,9
41905,99957,18
41906,99960,7
41907,99962,12
41908,99962,9
41909,99962,5
41910,99962,15
41911,99964,20
41912,99964,18
41913,99968,9
41914,99970,2
41915,99986,7
41916,99989,9
41917,99992,20
41918,99992,9
41919,99992,18
41920,99994,2
41921,99994,9
41922,99994,10
41923,99994,11
41924,99996,12
41925,99996,9
41926,99999,12
41927,99999,6
41928,100001,12
41929,100001,9
41930,100003,12
41931,100006,12
41932,100006,15
41933,100006,18
41934,100008,7
41935,100010,2
41936,100010,17
41937,100013,7
41938,100015,20
41939,100015,9
41940,100015,18
41941,100017,9
41942,100032,7
41943,100034,7
41944,100036,7
41945,100036,14
41946,100038,9
41947,100038,15
41948,100040,20
41949,100040,9
41950,100040,18
41951,100042,4
41952,100042,6
41953,100044,7
41954,100046,7
41955,100048,20
41956,100048,9
41957,100050,7
41958,100052,9
41959,100054,9
41960,100056,18
41961,100058,12
41962,100060,9
41963,100062,2
41964,100062,9
41965,100062,4
41966,100068,12
41967,100070,12
41968,100072,7
41969,100075,20
41970,100075,9
41971,100075,10
41972,100077,20
41973,100077,9
41974,100077,15
41975,100079,9
41976,100079,10
41977,100079,11
41978,100081,12
41979,100083,12
41980,100085,20
41981,100085,7
41982,100087,10
41983,100089,2
41984,100089,8
41985,100089,12
41986,100089,17
41987,100089,6
41988,100091,9
41989,100091,4
41990,100093,2
41991,100093,17
41992,100093,18
41993,100096,7
41994,100099,7
41995,100101,9
41996,100103,9
41997,100106,7
41998,100108,20
41999,100108,18
42000,100131,12
42001,100138,9
42002,100141,9
42003,100143,9
42004,100145,7
42005,100147,9
42006,100150,12
42007,100150,15
42008,100155,7
42009,100157,12
42010,100157,9
42011,100159,12
42012,100161,12
42013,100163,2
42014,100163,16
42015,100163,10
42016,100163,3
42017,100165,1
42018,100165,7
42019,100167,7
42020,100169,7
42021,100171,1
42022,100171,15
42023,100173,17
42024,100180,12
42025,100183,7
42026,100185,9
42027,100188,7
42028,100190,8
42029,100190,7
42030,100192,9
42031,100192,15
42032,100192,4
42033,100194,12
42034,100196,7
42035,100196,14
42036,100198,9
42037,100198,15
42038,100198,17
42039,100200,12
42040,100200,4
42041,100203,12
42042,100203,9
42043,100203,15
42044,100205,2
42045,100205,1
42046,100205,10
42047,100208,12
42048,100208,9
42049,100208,14
42050,100208,15
42051,100210,7
42052,100210,6
42053,100222,7
42054,100226,12
42055,100226,9
42056,100229,10
42057,100229,11
42058,100232,12
42059,100232,9
42060,100238,9
42061,100240,9
42062,100244,9
42063,100246,7
42064,100248,12
42065,100248,10
42066,100248,15
42067,100251,10
42068,100253,12
42069,100253,9
42070,100255,12
42071,100257,12
42072,100259,9
42073,100259,4
42074,100262,9
42075,100262,18
42076,100264,9
42077,100266,7
42078,100268,12
42079,100268,10
42080,100270,9
42081,100270,15
42082,100272,9
42083,100275,9
42084,100277,9
42085,100277,15
42086,100287,7
42087,100289,7
42088,100291,7
42089,100291,9
42090,100294,12
42091,100296,9
42092,100298,9
42093,100300,12
42094,100300,9
42095,100302,9
42096,100302,15
42097,100302,17
42098,100304,2
42099,100304,18
42100,100306,9
42101,100306,10
42102,100308,9
42103,100310,10
42104,100312,20
42105,100312,9
42106,100315,12
42107,100315,9
42108,100315,15
42109,100322,2
42110,100322,12
42111,100322,20
42112,100324,9
42113,100326,12
42114,100326,20
42115,100328,12
42116,100330,9
42117,100332,9
42118,100334,9
42119,100336,9
42120,100338,7
42121,100342,9
42122,100344,9
42123,100347,12
42124,100356,9
42125,100356,15
42126,100359,9
42127,100359,10
42128,100359,18
42129,100361,7
42130,100363,8
42131,100363,10
42132,100365,7
42133,100368,9
42134,100368,5
42135,100370,9
42136,100372,9
42137,100383,20
42138,100383,9
42139,100383,11
42140,100383,18
42141,100385,9
42142,100387,9
42143,100387,15
42144,100390,12
42145,100390,20
42146,100393,9
42147,100393,15
42148,100395,9
42149,100397,10
42150,100401,12
42151,100401,15
42152,100404,20
42153,100404,9
42154,100406,7
42155,100408,2
42156,100408,8
42157,100408,10
42158,100411,9
42159,100415,9
42160,100419,2
42161,100419,10
42162,100421,9
42163,100423,10
42164,100423,17
42165,100426,9
42166,100436,7
42167,100438,12
42168,100440,9
42169,100440,18
42170,100440,4
42171,100442,12
42172,100442,20
42173,100442,9
42174,100444,12
42175,100446,1
42176,100446,11
42177,100448,7
42178,100450,17
42179,100452,2
42180,100452,10
42181,100452,17
42182,100452,18
42183,100457,2
42184,100457,1
42185,100457,18
42186,100463,12
42187,100463,9
42188,100463,15
42189,100465,12
42190,100465,14
42191,100467,2
42192,100467,1
42193,100467,12
42194,100467,15
42195,100469,2
42196,100469,1
42197,100469,3
42198,100483,9
42199,100485,12
42200,100485,9
42201,100485,15
42202,100487,9
42203,100487,16
42204,100487,15
42205,100490,1
42206,100490,13
42207,100490,9
42208,100492,2
42209,100492,1
42210,100492,12
42211,100492,4
42212,100494,9
42213,100494,15
42214,100496,12
42215,100496,9
42216,100498,2
42217,100498,20
42218,100498,18
42219,100498,3
42220,100503,9
42221,100505,2
42222,100505,1
42223,100505,6
42224,100507,12
42225,100509,8
42226,100511,7
42227,100513,7
42228,100515,9
42229,100515,4
42230,100517,7
42231,100519,7
42232,100521,20
42233,100521,7
42234,100527,9
42235,100527,11
42236,100527,15
42237,100529,9
42238,100534,7
42239,100536,20
42240,100536,10
42241,100536,11
42242,100538,9
42243,100538,14
42244,100540,7
42245,100553,7
42246,100556,7
42247,100559,9
42248,100562,12
42249,100562,9
42250,100562,15
42251,100564,12
42252,100567,7
42253,100570,2
42254,100570,18
42255,100574,4
42256,100577,12
42257,100577,9
42258,100579,2
42259,100579,17
42260,100579,18
42261,100581,7
42262,100583,7
42263,100585,9
42264,100588,12
42265,100591,9
42266,100591,15
42267,100593,7
42268,100595,9
42269,100595,11
42270,100595,18
42271,100609,7
42272,100611,1
42273,100611,8
42274,100611,12
42275,100611,17
42276,100613,9
42277,100617,12
42278,100620,9
42279,100629,9
42280,100633,9
42281,100633,16
42282,100633,15
42283,100642,12
42284,100642,9
42285,100642,15
42286,100645,7
42287,100647,7
42288,100651,9
42289,100653,7
42290,100655,7
42291,100714,9
42292,100714,15
42293,100717,12
42294,100717,9
42295,100717,15
42296,100719,7
42297,100721,10
42298,100723,10
42299,100723,17
42300,100725,7
42301,100727,9
42302,100729,2
42303,100729,8
42304,100729,17
42305,100729,4
42306,100731,16
42307,100734,2
42308,100734,9
42309,100737,2
42310,100737,9
42311,100737,18
42312,100739,9
42313,100741,9
42314,100743,20
42315,100743,18
42316,100745,7
42317,100756,9
42318,100799,7
42319,100810,10
42320,100810,17
42321,100810,18
42322,100823,9
42323,100830,9
42324,100830,15
42325,100836,12
42326,100836,9
42327,100838,7
42328,100840,9
42329,100843,12
42330,100843,9
